time,turnAngle,speed2d,alpha,alphaTarget,bRight,actorYaw,smState
197.476,0.0,0.0,1.000,1.000,1,-90.2,0
197.506,0.0,0.0,1.000,1.000,1,-90.2,0
197.537,0.0,0.0,1.000,1.000,1,-90.2,0
197.566,0.0,0.0,1.000,1.000,1,-90.2,0
197.595,0.0,0.0,1.000,1.000,1,-90.2,0
197.624,0.0,0.0,1.000,1.000,1,-90.2,0
197.653,0.0,0.0,1.000,1.000,1,-90.2,0
197.682,0.0,0.0,1.000,1.000,1,-90.2,0
197.710,0.0,0.0,1.000,1.000,1,-90.2,0
197.739,0.0,0.0,1.000,1.000,1,-90.2,0
197.768,0.0,0.0,1.000,1.000,1,-90.2,0
197.797,0.0,0.0,1.000,1.000,1,-90.2,0
197.824,0.0,0.0,1.000,1.000,1,-90.2,0
197.851,0.0,0.0,1.000,1.000,1,-90.2,0
197.880,0.0,0.0,1.000,1.000,1,-90.2,0
197.909,0.0,0.0,1.000,1.000,1,-90.2,0
197.936,0.0,0.0,1.000,1.000,1,-90.2,0
197.968,0.0,0.0,1.000,1.000,1,-90.2,0
197.999,0.0,0.0,1.000,1.000,1,-90.2,0
198.028,0.0,0.0,1.000,1.000,1,-90.2,0
198.056,0.0,0.0,1.000,1.000,1,-90.2,0
198.086,0.0,0.0,1.000,1.000,1,-90.2,0
198.114,0.0,0.0,1.000,1.000,1,-90.2,0
198.142,0.0,0.0,1.000,1.000,1,-90.2,0
198.171,0.0,0.0,1.000,1.000,1,-90.2,0
198.198,0.0,0.0,1.000,1.000,1,-90.2,0
198.226,0.0,0.0,1.000,1.000,1,-90.2,0
198.253,0.0,0.0,1.000,1.000,1,-90.2,0
198.282,0.0,0.0,1.000,1.000,1,-90.2,0
198.310,0.0,0.0,1.000,1.000,1,-90.2,0
198.337,0.0,0.0,1.000,1.000,1,-90.2,0
198.366,0.0,0.0,1.000,1.000,1,-90.2,0
198.394,0.0,0.0,1.000,1.000,1,-90.2,0
198.421,0.0,0.0,1.000,1.000,1,-90.2,0
198.448,0.0,0.0,1.000,1.000,1,-90.2,0
198.476,0.0,0.0,1.000,1.000,1,-90.2,0
198.504,0.0,0.0,1.000,1.000,1,-90.2,0
198.532,0.0,0.0,1.000,1.000,1,-90.2,0
198.559,0.0,0.0,1.000,1.000,1,-90.2,0
198.588,0.0,0.0,1.000,1.000,1,-90.2,0
198.615,0.0,0.0,1.000,1.000,1,-90.2,0
198.642,0.0,0.0,1.000,1.000,1,-90.2,0
198.668,0.0,0.0,1.000,1.000,1,-90.2,0
198.696,0.0,0.0,1.000,1.000,1,-90.2,0
198.723,0.0,0.0,1.000,1.000,1,-90.2,0
198.750,0.0,0.0,1.000,1.000,1,-90.2,0
198.778,0.0,0.0,1.000,1.000,1,-90.2,0
198.806,0.0,0.0,1.000,1.000,1,-90.2,0
198.834,0.0,0.0,1.000,1.000,1,-90.2,0
198.861,0.0,0.0,1.000,1.000,1,-90.2,0
198.889,0.0,0.0,1.000,1.000,1,-90.2,0
198.918,0.0,0.0,1.000,1.000,1,-90.2,0
198.947,0.0,0.0,1.000,1.000,1,-90.2,0
198.974,0.0,0.0,1.000,1.000,1,-90.2,0
199.002,0.0,0.0,1.000,1.000,1,-90.2,0
199.029,0.0,0.0,1.000,1.000,1,-90.2,0
199.056,0.0,0.0,1.000,1.000,1,-90.2,0
199.085,0.0,0.0,1.000,1.000,1,-90.2,0
199.112,0.0,0.0,1.000,1.000,1,-90.2,0
199.141,0.0,0.0,1.000,1.000,1,-90.2,0
199.170,0.0,0.0,1.000,1.000,1,-90.2,0
199.197,0.0,0.0,1.000,1.000,1,-90.2,0
199.225,0.0,0.0,1.000,1.000,1,-90.2,0
199.252,0.0,0.0,1.000,1.000,1,-90.2,0
199.280,0.0,0.0,1.000,1.000,1,-90.2,0
199.308,0.0,0.0,1.000,1.000,1,-90.2,0
199.335,0.0,0.0,1.000,1.000,1,-90.2,0
199.364,0.0,0.0,1.000,1.000,1,-90.2,0
199.392,0.0,0.0,1.000,1.000,1,-90.2,0
199.419,0.0,0.0,1.000,1.000,1,-90.2,0
199.448,0.0,0.0,1.000,1.000,1,-90.2,0
199.477,0.0,0.0,1.000,1.000,1,-90.2,0
199.504,0.0,0.0,1.000,1.000,1,-90.2,0
199.532,0.0,0.0,1.000,1.000,1,-90.2,0
199.562,0.0,0.0,1.000,1.000,1,-90.2,0
199.590,0.0,0.0,1.000,1.000,1,-90.2,0
199.618,0.0,0.0,1.000,1.000,1,-90.2,0
199.645,0.0,0.0,1.000,1.000,1,-90.2,0
199.673,0.0,0.0,1.000,1.000,1,-90.2,0
199.702,0.0,0.0,1.000,1.000,1,-90.2,0
199.732,0.0,0.0,1.000,1.000,1,-90.2,0
199.760,0.0,0.0,1.000,1.000,1,-90.2,0
199.788,0.0,0.0,1.000,1.000,1,-90.2,0
199.816,0.0,0.0,1.000,1.000,1,-90.2,0
199.844,0.0,0.0,1.000,1.000,1,-90.2,0
199.871,0.0,0.0,1.000,1.000,1,-90.2,0
199.899,0.0,0.0,1.000,1.000,1,-90.2,0
199.928,0.0,0.0,1.000,1.000,1,-90.2,0
199.955,0.0,0.0,1.000,1.000,1,-90.2,0
199.983,0.0,0.0,1.000,1.000,1,-90.2,0
200.011,0.0,0.0,1.000,1.000,1,-90.2,0
200.038,0.0,0.0,1.000,1.000,1,-90.2,0
200.066,0.0,0.0,1.000,1.000,1,-90.2,0
200.095,0.0,0.0,1.000,1.000,1,-90.2,0
200.123,0.0,0.0,1.000,1.000,1,-90.2,0
200.151,0.0,0.0,1.000,1.000,1,-90.2,0
200.179,0.0,0.0,1.000,1.000,1,-90.2,0
200.206,0.0,0.0,1.000,1.000,1,-90.2,0
200.233,0.0,0.0,1.000,1.000,1,-90.2,0
200.261,0.0,0.0,1.000,1.000,1,-90.2,0
200.289,0.0,0.0,1.000,1.000,1,-90.2,0
200.319,0.0,0.0,1.000,1.000,1,-90.2,0
200.346,0.0,0.0,1.000,1.000,1,-90.2,0
200.377,0.0,0.0,1.000,1.000,1,-90.2,0
200.405,0.0,0.0,1.000,1.000,1,-90.2,0
200.433,0.0,0.0,1.000,1.000,1,-90.2,0
200.461,0.0,0.0,1.000,1.000,1,-90.2,0
200.490,0.0,0.0,1.000,1.000,1,-90.2,0
200.519,0.0,0.0,1.000,1.000,1,-90.2,0
200.546,0.0,0.0,1.000,1.000,1,-90.2,0
200.574,0.0,0.0,1.000,1.000,1,-90.2,0
200.602,0.0,0.0,1.000,1.000,1,-90.2,0
200.631,0.0,0.0,1.000,1.000,1,-90.2,0
200.660,0.0,0.0,1.000,1.000,1,-90.2,0
200.690,0.0,0.0,1.000,1.000,1,-90.2,0
200.719,0.0,0.0,1.000,1.000,1,-90.2,0
200.747,0.0,0.0,1.000,1.000,1,-90.2,0
200.775,0.0,0.0,1.000,1.000,1,-90.2,0
200.802,0.0,0.0,1.000,1.000,1,-90.2,0
200.829,0.0,0.0,1.000,1.000,1,-90.2,0
200.857,0.0,0.0,1.000,1.000,1,-90.2,0
200.886,0.0,0.0,1.000,1.000,1,-90.2,0
200.914,0.0,0.0,1.000,1.000,1,-90.2,0
200.942,0.0,0.0,1.000,1.000,1,-90.2,0
200.969,0.0,0.0,1.000,1.000,1,-90.2,0
200.996,0.0,0.0,1.000,1.000,1,-90.2,0
201.024,0.0,0.0,1.000,1.000,1,-90.2,0
201.051,0.0,0.0,1.000,1.000,1,-90.2,0
201.078,0.0,0.0,1.000,1.000,1,-90.2,0
201.106,0.0,0.0,1.000,1.000,1,-90.2,0
201.134,0.0,0.0,1.000,1.000,1,-90.2,0
201.171,0.0,0.0,1.000,1.000,1,-90.2,0
201.207,0.0,0.0,1.000,1.000,1,-90.2,0
201.237,0.0,0.0,1.000,1.000,1,-90.2,0
201.269,0.0,0.0,1.000,1.000,1,-90.2,0
201.300,0.0,0.0,1.000,1.000,1,-90.2,0
201.328,0.0,0.0,1.000,1.000,1,-90.2,0
201.357,0.0,0.0,1.000,1.000,1,-90.2,0
201.386,0.0,0.0,1.000,1.000,1,-90.2,0
201.415,0.0,0.0,1.000,1.000,1,-90.2,0
201.444,0.0,0.0,1.000,1.000,1,-90.2,0
201.471,0.0,0.0,1.000,1.000,1,-90.2,0
201.500,0.0,0.0,1.000,1.000,1,-90.2,0
201.529,0.0,0.0,1.000,1.000,1,-90.2,0
201.556,0.0,0.0,1.000,1.000,1,-90.2,0
201.584,0.0,0.0,1.000,1.000,1,-90.2,0
201.612,0.0,0.0,1.000,1.000,1,-90.2,0
201.639,0.0,0.0,1.000,1.000,1,-90.2,0
201.666,0.0,0.0,1.000,1.000,1,-90.2,0
201.695,0.0,0.0,1.000,1.000,1,-90.2,0
201.723,0.0,0.0,1.000,1.000,1,-90.2,0
201.751,0.0,0.0,1.000,1.000,1,-90.2,0
201.779,0.0,0.0,1.000,1.000,1,-90.2,0
201.806,0.0,0.0,1.000,1.000,1,-90.2,0
201.834,0.0,0.0,1.000,1.000,1,-90.2,0
201.862,0.0,0.0,1.000,1.000,1,-90.2,0
201.890,0.0,0.0,1.000,1.000,1,-90.2,0
201.920,0.0,0.0,1.000,1.000,1,-90.2,0
201.948,0.0,0.0,1.000,1.000,1,-90.2,0
201.976,0.0,0.0,1.000,1.000,1,-90.2,0
202.003,0.0,0.0,1.000,1.000,1,-90.2,0
202.030,0.0,0.0,1.000,1.000,1,-90.2,0
202.057,0.0,0.0,1.000,1.000,1,-90.2,0
202.085,0.0,0.0,1.000,1.000,1,-90.2,0
202.112,0.0,0.0,1.000,1.000,1,-90.2,0
202.139,0.0,0.0,1.000,1.000,1,-90.2,0
202.167,0.0,0.0,1.000,1.000,1,-90.2,0
202.196,0.0,0.0,1.000,1.000,1,-90.2,0
202.225,0.0,0.0,1.000,1.000,1,-90.2,0
202.252,0.0,0.0,1.000,1.000,1,-90.2,0
202.281,0.0,0.0,1.000,1.000,1,-90.2,0
202.312,0.0,0.0,1.000,1.000,1,-90.2,0
202.339,0.0,0.0,1.000,1.000,1,-90.2,0
202.367,0.0,0.0,1.000,1.000,1,-90.2,0
202.394,0.0,0.0,1.000,1.000,1,-90.2,0
202.420,0.0,0.0,1.000,1.000,1,-90.2,0
202.449,0.0,0.0,1.000,1.000,1,-90.2,0
202.476,0.0,0.0,1.000,1.000,1,-90.2,0
202.504,0.0,0.0,1.000,1.000,1,-90.2,0
202.531,0.0,0.0,1.000,1.000,1,-90.2,0
202.559,0.0,0.0,1.000,1.000,1,-90.2,0
202.586,0.0,0.0,1.000,1.000,1,-90.2,0
202.612,0.0,0.0,1.000,1.000,1,-90.2,0
202.639,0.0,0.0,1.000,1.000,1,-90.2,0
202.667,0.0,0.0,1.000,1.000,1,-90.2,0
202.694,0.0,0.0,1.000,1.000,1,-90.2,0
202.722,0.0,0.0,1.000,1.000,1,-90.2,0
202.749,0.0,0.0,1.000,1.000,1,-90.2,0
202.777,0.0,0.0,1.000,1.000,1,-90.2,0
202.804,0.0,0.0,1.000,1.000,1,-90.2,0
202.831,0.0,0.0,1.000,1.000,1,-90.2,0
202.858,0.0,0.0,1.000,1.000,1,-90.2,0
202.888,0.0,0.0,1.000,1.000,1,-90.2,0
202.917,0.0,0.0,1.000,1.000,1,-90.2,0
202.944,0.0,0.0,1.000,1.000,1,-90.2,0
202.971,0.0,0.0,1.000,1.000,1,-90.2,0
202.998,0.0,0.0,1.000,1.000,1,-90.2,0
203.025,0.0,0.0,1.000,1.000,1,-90.2,0
203.052,0.0,0.0,1.000,1.000,1,-90.2,0
203.079,0.0,0.0,1.000,1.000,1,-90.2,0
203.107,0.0,0.0,1.000,1.000,1,-90.2,0
203.134,0.0,0.0,1.000,1.000,1,-90.2,0
203.161,0.0,0.0,1.000,1.000,1,-90.2,0
203.188,0.0,0.0,1.000,1.000,1,-90.2,0
203.216,0.0,0.0,1.000,1.000,1,-90.2,0
203.243,0.0,0.0,1.000,1.000,1,-90.2,0
203.270,0.0,0.0,1.000,1.000,1,-90.2,0
203.298,0.0,0.0,1.000,1.000,1,-90.2,0
203.325,0.0,0.0,1.000,1.000,1,-90.2,0
203.352,0.0,0.0,1.000,1.000,1,-90.2,0
203.379,0.0,0.0,1.000,1.000,1,-90.2,0
203.407,0.0,0.0,1.000,1.000,1,-90.2,0
203.435,0.0,0.0,1.000,1.000,1,-90.2,0
203.463,0.0,0.0,1.000,1.000,1,-90.2,0
203.490,0.0,0.0,1.000,1.000,1,-90.2,0
203.517,0.0,0.0,1.000,1.000,1,-90.2,0
203.545,0.0,0.0,1.000,1.000,1,-90.2,0
203.572,0.0,0.0,1.000,1.000,1,-90.2,0
203.600,0.0,0.0,1.000,1.000,1,-90.2,0
203.627,0.0,0.0,1.000,1.000,1,-90.2,0
203.654,0.0,0.0,1.000,1.000,1,-90.2,0
203.682,0.0,0.0,1.000,1.000,1,-90.2,0
203.710,0.0,0.0,1.000,1.000,1,-90.2,0
203.739,0.0,0.0,1.000,1.000,1,-90.2,0
203.767,0.0,0.0,1.000,1.000,1,-90.2,0
203.794,0.0,0.0,1.000,1.000,1,-90.2,0
203.821,0.0,0.0,1.000,1.000,1,-90.2,0
203.848,0.0,0.0,1.000,1.000,1,-90.2,0
203.876,0.0,0.0,1.000,1.000,1,-90.2,0
203.904,0.0,0.0,1.000,1.000,1,-90.2,0
203.931,0.0,0.0,1.000,1.000,1,-90.2,0
203.959,0.0,0.0,1.000,1.000,1,-90.2,0
203.986,0.0,0.0,1.000,1.000,1,-90.2,0
204.014,0.0,0.0,1.000,1.000,1,-90.2,0
204.042,0.0,0.0,1.000,1.000,1,-90.2,0
204.069,0.0,0.0,1.000,1.000,1,-90.2,0
204.097,0.0,0.0,1.000,1.000,1,-90.2,0
204.124,0.0,0.0,1.000,1.000,1,-90.2,0
204.151,0.0,0.0,1.000,1.000,1,-90.2,0
204.179,0.0,0.0,1.000,1.000,1,-90.2,0
204.206,0.0,0.0,1.000,1.000,1,-90.2,0
204.233,0.0,0.0,1.000,1.000,1,-90.2,0
204.261,0.0,0.0,1.000,1.000,1,-90.2,0
204.289,0.0,0.0,1.000,1.000,1,-90.2,0
204.317,0.0,0.0,1.000,1.000,1,-90.2,0
204.345,0.0,0.0,1.000,1.000,1,-90.2,0
204.372,0.0,0.0,1.000,1.000,1,-90.2,0
204.399,0.0,0.0,1.000,1.000,1,-90.2,0
204.427,0.0,0.0,1.000,1.000,1,-90.2,0
204.454,0.0,0.0,1.000,1.000,1,-90.2,0
204.481,0.0,0.0,1.000,1.000,1,-90.2,0
204.509,0.0,0.0,1.000,1.000,1,-90.2,0
204.537,0.0,0.0,1.000,1.000,1,-90.2,0
204.563,0.0,0.0,1.000,1.000,1,-90.2,0
204.591,0.0,0.0,1.000,1.000,1,-90.2,0
204.619,0.0,0.0,1.000,1.000,1,-90.2,0
204.647,0.0,0.0,1.000,1.000,1,-90.2,0
204.674,0.0,0.0,1.000,1.000,1,-90.2,0
204.702,0.0,0.0,1.000,1.000,1,-90.2,0
204.729,0.0,0.0,1.000,1.000,1,-90.2,0
204.756,0.0,0.0,1.000,1.000,1,-90.2,0
204.783,0.0,0.0,1.000,1.000,1,-90.2,0
204.811,0.0,0.0,1.000,1.000,1,-90.2,0
204.838,0.0,0.0,1.000,1.000,1,-90.2,0
204.866,0.0,0.0,1.000,1.000,1,-90.2,0
204.894,0.0,0.0,1.000,1.000,1,-90.2,0
204.922,0.0,0.0,1.000,1.000,1,-90.2,0
204.949,0.0,0.0,1.000,1.000,1,-90.2,0
204.977,0.0,0.0,1.000,1.000,1,-90.2,0
205.004,0.0,0.0,1.000,1.000,1,-90.2,0
205.031,0.0,0.0,1.000,1.000,1,-90.2,0
205.058,0.0,0.0,1.000,1.000,1,-90.2,0
205.086,0.0,0.0,1.000,1.000,1,-90.2,0
205.112,0.0,0.0,1.000,1.000,1,-90.2,0
205.140,0.0,0.0,1.000,1.000,1,-90.2,0
205.168,0.0,0.0,1.000,1.000,1,-90.2,0
205.195,0.0,0.0,1.000,1.000,1,-90.2,0
205.223,0.0,0.0,1.000,1.000,1,-90.2,0
205.250,0.0,0.0,1.000,1.000,1,-90.2,0
205.280,0.0,0.0,1.000,1.000,1,-90.2,0
205.313,0.0,0.0,1.000,1.000,1,-90.2,0
205.343,0.0,0.0,1.000,1.000,1,-90.2,0
205.370,0.0,0.0,1.000,1.000,1,-90.2,0
205.398,0.0,0.0,1.000,1.000,1,-90.2,0
205.425,0.0,0.0,1.000,1.000,1,-90.2,0
205.452,0.0,0.0,1.000,1.000,1,-90.2,0
205.481,0.0,0.0,1.000,1.000,1,-90.2,0
205.509,0.0,0.0,1.000,1.000,1,-90.2,0
205.535,0.0,0.0,1.000,1.000,1,-90.2,0
205.562,0.0,0.0,1.000,1.000,1,-90.2,0
205.590,0.0,0.0,1.000,1.000,1,-90.2,0
205.617,0.0,0.0,1.000,1.000,1,-90.2,0
205.644,0.0,0.0,1.000,1.000,1,-90.2,0
205.671,0.0,0.0,1.000,1.000,1,-90.2,0
205.698,0.0,0.0,1.000,1.000,1,-90.2,0
205.725,0.0,0.0,1.000,1.000,1,-90.2,0
205.752,0.0,0.0,1.000,1.000,1,-90.2,0
205.779,0.0,0.0,1.000,1.000,1,-90.2,0
205.807,0.0,0.0,1.000,1.000,1,-90.2,0
205.834,0.0,0.0,1.000,1.000,1,-90.2,0
205.861,0.0,0.0,1.000,1.000,1,-90.2,0
205.888,0.0,0.0,1.000,1.000,1,-90.2,0
205.917,0.0,0.0,1.000,1.000,1,-90.2,0
205.945,0.0,0.0,1.000,1.000,1,-90.2,0
205.972,0.0,0.0,1.000,1.000,1,-90.2,0
205.999,0.0,0.0,1.000,1.000,1,-90.2,0
206.027,0.0,0.0,1.000,1.000,1,-90.2,0
206.054,0.0,0.0,1.000,1.000,1,-90.2,0
206.082,0.0,0.0,1.000,1.000,1,-90.2,0
206.111,0.0,0.0,1.000,1.000,1,-90.2,0
206.138,0.0,0.0,1.000,1.000,1,-90.2,0
206.166,0.0,0.0,1.000,1.000,1,-90.2,0
206.194,0.0,0.0,1.000,1.000,1,-90.2,0
206.221,0.0,0.0,1.000,1.000,1,-90.2,0
206.249,0.0,0.0,1.000,1.000,1,-90.2,0
206.278,0.0,0.0,1.000,1.000,1,-90.2,0
206.308,0.0,0.0,1.000,1.000,1,-90.2,0
206.338,0.0,0.0,1.000,1.000,1,-90.2,0
206.368,0.0,0.0,1.000,1.000,1,-90.2,0
206.396,0.0,0.0,1.000,1.000,1,-90.2,0
206.423,0.0,0.0,1.000,1.000,1,-90.2,0
206.451,0.0,0.0,1.000,1.000,1,-90.2,0
206.478,0.0,0.0,1.000,1.000,1,-90.2,0
206.505,0.0,0.0,1.000,1.000,1,-90.2,0
206.532,0.0,0.0,1.000,1.000,1,-90.2,0
206.559,0.0,0.0,1.000,1.000,1,-90.2,0
206.587,0.0,0.0,1.000,1.000,1,-90.2,0
206.614,0.0,0.0,1.000,1.000,1,-90.2,0
206.641,0.0,0.0,1.000,1.000,1,-90.2,0
206.668,0.0,0.0,1.000,1.000,1,-90.2,0
206.696,0.0,0.0,1.000,1.000,1,-90.2,0
206.724,0.0,0.0,1.000,1.000,1,-90.2,0
206.751,0.0,0.0,1.000,1.000,1,-90.2,0
206.777,0.0,0.0,1.000,1.000,1,-90.2,0
206.805,0.0,0.0,1.000,1.000,1,-90.2,0
206.833,0.0,0.0,1.000,1.000,1,-90.2,0
206.860,0.0,0.0,1.000,1.000,1,-90.2,0
206.887,0.0,0.0,1.000,1.000,1,-90.2,0
206.916,0.0,0.0,1.000,1.000,1,-90.2,0
206.943,0.0,0.0,1.000,1.000,1,-90.2,0
206.971,0.0,0.0,1.000,1.000,1,-90.2,0
206.998,0.0,0.0,1.000,1.000,1,-90.2,0
207.025,0.0,0.0,1.000,1.000,1,-90.2,0
207.052,0.0,0.0,1.000,1.000,1,-90.2,0
207.079,0.0,0.0,1.000,1.000,1,-90.2,0
207.107,0.0,0.0,1.000,1.000,1,-90.2,0
207.138,0.0,0.0,1.000,1.000,1,-90.2,0
207.174,0.0,0.0,1.000,1.000,1,-90.2,0
207.202,0.0,0.0,1.000,1.000,1,-90.2,0
207.230,0.0,0.0,1.000,1.000,1,-90.2,0
207.259,0.0,0.0,1.000,1.000,1,-90.2,0
207.290,0.0,0.0,1.000,1.000,1,-90.2,0
207.319,0.0,0.0,1.000,1.000,1,-90.2,0
207.347,0.0,0.0,1.000,1.000,1,-90.2,0
207.376,0.0,0.0,1.000,1.000,1,-90.2,0
207.405,0.0,0.0,1.000,1.000,1,-90.2,0
207.433,0.0,0.0,1.000,1.000,1,-90.2,0
207.461,0.0,0.0,1.000,1.000,1,-90.2,0
207.490,0.0,0.0,1.000,1.000,1,-90.2,0
207.519,0.0,0.0,1.000,1.000,1,-90.2,0
207.547,0.0,0.0,1.000,1.000,1,-90.2,0
207.576,0.0,0.0,1.000,1.000,1,-90.2,0
207.605,0.0,0.0,1.000,1.000,1,-90.2,0
207.633,0.0,0.0,1.000,1.000,1,-90.2,0
207.663,0.0,0.0,1.000,1.000,1,-90.2,0
207.705,0.0,0.0,1.000,1.000,1,-90.2,0
207.735,0.0,0.0,1.000,1.000,1,-90.2,0
207.770,0.0,0.0,1.000,1.000,1,-90.2,0
207.807,0.0,0.0,1.000,1.000,1,-90.2,0
207.837,-12.1,36.5,1.000,1.000,0,92.4,3
207.869,-0.1,74.3,1.000,1.000,0,92.2,3
207.900,0.0,111.0,1.000,1.000,0,92.4,3
207.931,0.0,149.2,1.000,1.000,0,92.4,3
207.961,0.0,184.7,1.000,1.000,0,92.4,3
207.991,0.0,220.9,1.000,1.000,0,92.4,3
208.021,0.0,257.1,1.000,1.000,0,92.4,3
208.053,0.0,294.9,1.000,1.000,0,92.4,3
208.083,0.0,331.6,1.000,1.000,0,92.4,3
208.113,0.0,366.6,1.000,1.000,0,92.4,3
208.142,0.0,401.5,1.000,1.000,0,92.4,3
208.170,0.0,435.6,1.000,1.000,0,92.4,3
208.199,0.0,450.0,1.000,1.000,0,92.4,3
208.227,0.0,450.0,1.000,1.000,0,92.4,3
208.256,0.0,450.0,1.000,1.000,0,92.4,3
208.284,0.0,450.0,1.000,1.000,0,92.4,3
208.313,0.0,450.0,1.000,1.000,0,92.4,3
208.342,0.0,450.0,1.000,1.000,0,92.4,3
208.371,0.0,450.0,1.000,1.000,0,92.4,3
208.401,0.0,450.0,1.000,1.000,0,92.4,3
208.430,0.0,450.0,1.000,1.000,0,92.4,3
208.460,-0.2,450.0,1.000,1.000,0,92.1,3
208.491,-0.4,450.0,1.000,1.000,0,91.7,3
208.520,-0.6,450.0,1.000,1.000,0,91.3,3
208.550,-0.8,450.0,1.000,1.000,0,90.7,3
208.580,-1.1,450.0,1.000,1.000,0,89.9,3
208.609,-1.7,450.0,1.000,1.000,0,88.7,3
208.638,-2.1,450.0,1.000,1.000,0,87.5,3
208.667,-2.2,450.0,1.000,1.000,0,86.4,3
208.698,-2.7,450.0,1.000,1.000,0,84.8,3
208.729,-3.1,450.0,1.000,1.000,0,83.0,3
208.758,-36.9,446.5,1.000,0.000,0,35.0,3
208.789,-28.5,450.0,0.756,1.000,1,31.5,3
208.819,-21.5,450.0,0.814,1.000,0,29.7,3
208.847,-38.6,343.9,0.857,1.000,0,29.0,3
208.878,-61.2,298.0,0.892,1.000,0,28.7,3
208.908,-59.1,278.6,0.918,1.000,0,28.7,3
208.937,-61.2,261.6,0.937,1.000,0,28.7,3
208.965,-106.1,177.7,0.951,1.000,1,-16.3,3
208.994,-146.9,70.1,0.868,1.000,1,-61.3,3
209.025,-151.3,4.1,0.787,1.000,1,-61.3,3
209.055,26.0,29.0,0.717,1.000,1,-61.3,3
209.084,28.7,58.8,0.783,1.000,1,-61.3,3
209.113,28.7,87.7,0.833,1.000,1,-61.3,3
209.141,28.7,115.1,0.871,1.000,1,-61.3,3
209.169,28.7,141.5,0.900,1.000,1,-61.3,3
209.198,28.7,168.0,0.923,1.000,1,-61.3,3
209.227,29.0,193.5,0.941,1.000,1,-61.0,3
209.257,29.1,219.1,0.955,1.000,1,-60.9,3
209.287,-10.3,252.7,0.966,1.000,1,-105.7,3
209.317,-6.8,287.4,0.974,1.000,1,-105.6,3
209.346,-4.6,321.6,0.980,1.000,1,-105.5,3
209.375,-3.2,356.3,0.985,1.000,1,-105.5,3
209.404,-2.2,391.2,0.988,1.000,1,-105.5,3
209.434,-1.5,427.3,0.991,1.000,1,-105.5,3
209.463,-0.8,450.0,0.993,1.000,1,-105.0,3
209.493,-0.3,450.0,0.995,1.000,1,-104.6,3
209.522,-0.0,450.0,0.996,1.000,1,-104.4,3
209.552,0.2,450.0,0.997,1.000,1,-104.1,3
209.582,0.5,450.0,0.998,1.000,1,-103.5,3
209.612,0.7,450.0,0.998,0.000,1,-103.1,3
209.642,0.7,450.0,0.756,0.000,1,-102.8,3
209.671,1.3,450.0,0.578,0.000,1,-101.7,3
209.703,1.8,450.0,0.433,0.000,1,-100.4,3
209.732,2.0,450.0,0.333,0.000,1,-99.4,3
209.762,1.8,450.0,0.253,0.000,1,-98.8,3
209.790,1.6,450.0,0.195,0.000,1,-98.4,3
209.820,1.2,450.0,0.149,0.000,1,-98.3,3
209.849,0.9,450.0,0.115,0.000,1,-98.3,3
209.878,33.0,450.0,0.088,0.000,1,-53.3,3
209.907,23.7,450.0,0.068,0.000,1,-53.3,3
209.936,16.9,450.0,0.052,0.000,1,-53.1,3
209.964,12.3,450.0,0.040,0.000,1,-53.1,3
209.994,8.9,450.0,0.031,0.000,1,-52.9,3
210.022,6.6,450.0,0.024,0.000,1,-52.6,3
210.052,4.8,450.0,0.018,1.000,1,-52.3,3
210.081,4.3,450.0,0.244,1.000,1,-51.1,3
210.112,4.9,450.0,0.431,1.000,1,-48.3,3
210.141,31.7,358.9,0.565,1.000,1,-47.3,3
210.170,41.9,356.4,0.666,1.000,1,-46.5,3
210.199,42.9,358.6,0.743,1.000,1,-46.4,3
210.228,44.0,360.3,0.803,1.000,1,-46.0,3
210.257,44.2,361.4,0.849,1.000,1,-45.7,3
210.288,134.4,185.1,0.886,1.000,0,44.4,3
210.317,132.8,87.9,0.809,1.000,0,44.4,3
210.346,131.7,29.6,0.740,1.000,0,44.4,3
210.374,-40.4,6.0,0.676,1.000,0,44.4,3
210.403,-43.7,29.5,0.750,1.000,0,44.4,3
210.432,-45.5,52.2,0.809,1.000,0,44.4,3
210.461,-45.5,73.0,0.853,1.000,0,44.4,3
210.491,-45.5,92.6,0.888,1.000,0,44.4,3
210.519,-45.5,110.2,0.914,1.000,0,44.4,3
210.549,-45.5,127.0,0.934,1.000,0,44.4,3
210.577,-45.5,142.4,0.949,1.000,0,44.4,3
210.605,-45.5,156.3,0.960,1.000,0,44.4,3
210.635,-45.5,170.3,0.970,1.000,0,44.4,3
210.664,-45.5,182.5,0.977,1.000,0,44.4,3
210.693,-45.5,194.5,0.982,1.000,0,44.4,3
210.722,-45.5,205.4,0.986,1.000,0,44.4,3
210.751,-45.5,215.4,0.990,1.000,0,44.4,3
210.780,-45.5,224.6,0.992,1.000,0,44.4,3
210.809,-45.5,233.6,0.994,1.000,0,44.4,3
210.838,-45.5,241.7,0.995,1.000,0,44.4,3
210.867,-45.5,249.2,0.996,1.000,0,44.4,3
210.897,-45.5,256.4,0.997,1.000,0,44.4,3
210.927,-45.5,263.2,0.998,1.000,0,44.4,3
210.956,-45.5,269.2,0.998,1.000,0,44.4,3
210.985,-45.5,275.0,0.999,1.000,0,44.4,3
211.014,-45.5,280.2,0.999,1.000,0,44.4,3
211.044,-45.5,285.1,0.999,1.000,0,44.4,3
211.072,-45.5,289.6,0.999,1.000,0,44.4,3
211.102,-45.5,294.0,1.000,1.000,0,44.4,3
