time,turnAngle,speed2d,alpha,alphaTarget,bRight,actorYaw,smState,futSpd,futDot,blockT
439.748,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
439.777,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
439.807,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
439.835,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
439.865,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
439.895,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
439.924,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
439.953,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
439.981,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.012,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.042,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.073,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.102,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.133,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.166,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.196,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.225,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.255,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.285,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.314,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.343,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.372,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.402,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.431,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.460,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.491,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.520,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.551,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.581,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.613,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.642,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.672,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.701,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.731,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.761,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.792,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.821,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.852,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.882,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.912,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.941,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
440.972,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.002,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.033,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.062,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.093,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.122,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.151,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.180,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.211,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.241,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.273,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.313,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.342,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.372,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.401,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.430,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.459,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.489,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.519,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.550,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.582,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.612,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.642,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.672,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.702,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.733,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.762,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.791,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.819,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.849,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.878,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.910,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.939,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.968,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
441.999,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.029,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.058,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.088,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.118,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.148,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.178,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.209,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.239,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.270,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.300,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.330,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.360,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.390,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.420,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.450,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.480,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.510,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.540,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.569,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.600,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.631,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.660,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.692,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.722,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.753,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.783,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.813,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.842,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.872,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.902,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.933,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.963,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
442.994,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.026,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.056,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.087,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.118,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.150,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.181,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.212,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.243,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.274,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.305,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.335,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.365,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.397,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.429,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.461,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.492,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.522,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.552,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.582,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.615,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.655,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.686,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.717,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.747,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.778,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.810,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.841,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.871,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.902,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.932,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.963,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
443.994,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.025,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.055,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.086,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.116,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.146,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.178,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.208,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.240,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.269,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.300,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.330,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.360,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.390,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.420,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.450,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.480,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.511,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.541,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.571,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.602,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.633,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.663,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.694,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.724,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.754,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.785,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.815,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.845,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.875,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.905,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.936,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.967,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
444.999,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.029,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.060,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.091,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.121,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.152,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.182,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.214,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.243,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.274,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.305,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.336,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.366,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.397,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.428,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.459,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.490,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.525,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.559,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.591,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.622,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.653,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.684,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.715,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.745,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.775,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.807,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.840,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.870,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.901,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.932,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.962,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
445.992,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.022,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.053,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.083,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.113,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.144,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.175,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.206,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.238,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.269,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.301,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.332,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.362,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.393,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.423,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.453,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.484,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.515,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.545,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.575,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.606,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.638,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.668,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.697,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.730,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.760,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.790,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.822,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.853,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.885,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.916,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.946,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
446.977,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.009,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.040,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.071,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.102,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.133,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.164,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.195,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.227,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.259,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.289,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.321,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.357,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.392,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.422,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.453,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.484,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.514,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.545,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.575,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.607,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.637,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.668,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.698,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.730,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.760,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.791,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.821,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.851,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.883,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.914,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.944,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
447.974,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.005,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.037,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.068,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.098,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.129,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.160,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.191,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.221,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.252,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.284,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.317,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.349,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.378,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.409,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.440,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.471,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.501,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.531,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.561,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.592,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.623,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.653,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.683,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.713,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.744,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.774,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.805,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.835,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.869,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.903,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.938,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
448.973,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.007,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.043,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.076,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.109,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.143,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.176,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.209,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.243,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.275,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.308,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.341,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.372,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.403,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.434,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.467,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.509,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.540,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.571,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.603,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.636,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.667,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.698,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.730,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.763,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.795,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.826,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.856,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.887,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.917,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.947,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
449.978,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.009,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.041,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.072,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.103,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.133,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.164,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.194,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.224,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.255,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.284,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.314,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.346,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.376,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.408,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.438,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.471,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.501,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.532,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.562,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.593,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.623,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.653,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.684,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.715,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.745,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.775,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.805,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.835,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.865,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.896,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.926,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.957,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
450.987,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
451.017,0.0,0.0,1.000,1.000,0,86.3,0,0,0.00,0.00
