time,alpha,bF,bR,walkMode,sideRotW,handRollX
1101.205,1.00,0,1,3,0.833,0.0
1101.228,1.00,0,1,3,0.833,0.0
1101.251,1.00,0,1,3,0.833,0.0
1101.276,1.00,0,1,3,0.833,0.0
1101.300,1.00,0,1,3,0.833,0.0
1101.322,1.00,0,1,3,0.833,0.0
1101.344,1.00,0,1,3,0.833,0.0
1101.368,1.00,0,1,3,0.833,0.0
1101.391,1.00,0,1,3,0.833,0.0
1101.416,1.00,0,1,3,0.833,0.0
1101.438,1.00,0,1,3,0.833,0.0
1101.462,1.00,0,1,3,0.833,0.0
1101.484,1.00,0,1,3,0.833,0.0
1101.509,1.00,0,1,3,0.833,0.0
1101.532,1.00,0,1,3,0.833,0.0
1101.555,1.00,0,1,3,0.833,0.0
1101.578,1.00,0,1,3,0.833,0.0
1101.601,1.00,0,1,3,0.833,0.0
1101.624,1.00,0,1,3,0.833,0.0
1101.652,1.00,0,1,3,0.833,0.0
1101.680,1.00,0,1,3,0.833,0.0
1101.703,1.00,0,1,3,0.833,0.0
1101.727,1.00,0,1,3,0.833,0.0
1101.751,1.00,0,1,3,0.833,0.0
1101.774,1.00,0,1,3,0.833,0.0
1101.797,1.00,0,1,3,0.833,0.0
1101.820,1.00,0,1,3,0.833,0.0
1101.844,1.00,0,1,3,0.833,0.0
1101.867,1.00,0,1,3,0.833,0.0
1101.891,1.00,0,1,3,0.833,0.0
1101.913,1.00,0,1,3,0.833,0.0
1101.937,1.00,0,1,3,0.833,0.0
1101.960,1.00,0,1,3,0.833,0.0
1101.983,1.00,0,1,3,0.833,0.0
1102.005,1.00,0,1,3,0.833,0.0
1102.028,1.00,0,1,3,0.833,0.0
1102.052,1.00,0,1,3,0.833,0.0
1102.076,1.00,0,1,3,0.833,0.0
1102.099,1.00,0,1,3,0.833,0.0
1102.122,1.00,0,1,3,0.833,0.0
1102.145,1.00,0,1,3,0.833,0.0
1102.168,1.00,0,1,3,0.833,0.0
1102.192,1.00,0,1,3,0.833,0.0
1102.216,1.00,0,1,3,0.833,0.0
1102.238,1.00,0,1,3,0.833,0.0
1102.262,1.00,0,1,3,0.833,0.0
1102.286,1.00,0,1,3,0.833,0.0
1102.310,1.00,0,1,3,0.833,0.0
1102.333,1.00,0,1,3,0.833,0.0
1102.356,1.00,0,1,3,0.833,0.0
1102.380,1.00,0,1,3,0.833,0.0
1102.403,1.00,0,1,3,0.833,0.0
1102.426,1.00,0,1,3,0.833,0.0
1102.449,1.00,0,1,3,0.833,0.0
1102.472,1.00,0,1,3,0.833,0.0
1102.495,1.00,0,1,3,0.833,0.0
1102.519,1.00,0,1,3,0.833,0.0
1102.543,1.00,0,1,3,0.833,0.0
1102.567,1.00,0,1,3,0.833,0.0
1102.590,1.00,0,1,3,0.833,0.0
1102.613,1.00,0,1,3,0.833,0.0
1102.637,1.00,0,1,3,0.833,0.0
1102.661,1.00,0,1,3,0.833,0.0
1102.684,1.00,0,1,3,0.833,0.0
1102.708,1.00,0,1,3,0.833,0.0
1102.730,1.00,0,1,3,0.833,0.0
1102.753,1.00,0,1,3,0.833,0.0
1102.776,1.00,0,1,3,0.833,0.0
1102.799,1.00,0,1,3,0.833,0.0
1102.822,1.00,0,1,3,0.833,0.0
1102.845,1.00,0,1,3,0.833,0.0
1102.869,1.00,0,1,3,0.833,0.0
1102.891,1.00,0,1,3,0.833,0.0
1102.916,1.00,0,1,3,0.833,0.0
1102.940,1.00,0,1,3,0.833,0.0
1102.963,1.00,0,1,3,0.833,0.0
1102.987,1.00,0,1,3,0.833,0.0
1103.010,1.00,0,1,3,0.833,0.0
1103.033,1.00,0,1,3,0.833,0.0
1103.056,1.00,0,1,3,0.833,0.0
1103.079,1.00,0,1,3,0.833,0.0
1103.103,1.00,0,1,3,0.833,0.0
1103.126,1.00,0,1,3,0.833,0.0
1103.149,1.00,0,1,3,0.833,0.0
1103.172,1.00,0,1,3,0.833,0.0
1103.195,1.00,0,1,3,0.833,0.0
1103.217,1.00,0,1,3,0.833,0.0
1103.240,1.00,0,1,3,0.833,0.0
1103.264,1.00,0,1,3,0.833,0.0
1103.288,1.00,0,1,3,0.833,0.0
1103.313,1.00,0,1,3,0.833,0.0
1103.336,1.00,0,1,3,0.833,0.0
1103.360,1.00,0,1,3,0.833,0.0
1103.383,1.00,0,1,3,0.833,0.0
1103.405,1.00,0,1,3,0.833,0.0
1103.429,1.00,0,1,3,0.833,0.0
1103.451,1.00,0,1,3,0.833,0.0
1103.474,1.00,0,1,3,0.833,0.0
1103.498,1.00,0,1,3,0.833,0.0
1103.522,1.00,0,1,3,0.833,0.0
1103.545,1.00,0,1,3,0.833,0.0
1103.569,1.00,0,1,3,0.833,0.0
1103.591,1.00,0,1,3,0.833,0.0
1103.614,1.00,0,1,3,0.833,0.0
1103.637,1.00,0,1,3,0.833,0.0
1103.660,1.00,0,1,3,0.833,0.0
1103.682,1.00,0,1,3,0.833,0.0
1103.706,1.00,0,1,3,0.833,0.0
1103.729,1.00,0,1,3,0.833,0.0
1103.754,1.00,0,1,3,0.833,0.0
1103.776,1.00,0,1,3,0.833,0.0
1103.799,1.00,0,1,3,0.833,0.0
1103.822,1.00,0,1,3,0.833,0.0
1103.846,1.00,0,1,3,0.833,0.0
1103.869,1.00,0,1,3,0.833,0.0
1103.891,1.00,0,1,3,0.833,0.0
1103.914,1.00,0,1,3,0.833,0.0
1103.937,1.00,0,1,3,0.833,0.0
1103.960,1.00,0,1,3,0.833,0.0
1103.989,1.00,0,1,3,0.833,0.0
1104.015,1.00,0,1,3,0.833,0.0
1104.037,1.00,0,1,3,0.833,0.0
1104.061,1.00,0,1,3,0.833,0.0
1104.084,1.00,0,1,3,0.833,0.0
1104.109,1.00,0,1,3,0.833,0.0
1104.132,1.00,0,1,3,0.833,0.0
1104.155,1.00,0,1,3,0.833,0.0
1104.178,1.00,0,1,3,0.833,0.0
1104.201,1.00,0,1,3,0.833,0.0
1104.225,1.00,0,1,3,0.833,0.0
1104.248,1.00,0,1,3,0.833,0.0
1104.271,1.00,0,1,3,0.833,0.0
1104.294,1.00,0,1,3,0.833,0.0
1104.317,1.00,0,1,3,0.833,0.0
1104.341,1.00,0,1,3,0.833,0.0
1104.364,1.00,0,1,3,0.833,0.0
1104.387,1.00,0,1,3,0.833,0.0
1104.410,1.00,0,1,3,0.833,0.0
1104.432,1.00,0,1,3,0.833,0.0
1104.456,1.00,0,1,3,0.833,0.0
1104.478,1.00,0,1,3,0.833,0.0
1104.501,1.00,0,1,3,0.833,0.0
1104.523,1.00,0,1,3,0.833,0.0
1104.547,1.00,0,1,3,0.833,0.0
1104.570,1.00,0,1,3,0.833,0.0
1104.593,1.00,0,1,3,0.833,0.0
1104.615,1.00,0,1,3,0.833,0.0
1104.638,1.00,0,1,3,0.833,0.0
1104.663,1.00,0,1,3,0.833,0.0
1104.686,1.00,0,1,3,0.833,0.0
1104.710,1.00,0,1,3,0.833,0.0
1104.733,1.00,0,1,3,0.833,0.0
1104.756,1.00,0,1,3,0.833,0.0
1104.780,1.00,0,1,3,0.833,0.0
1104.802,1.00,0,1,3,0.833,0.0
1104.825,1.00,0,1,3,0.833,0.0
1104.849,1.00,0,1,3,0.833,0.0
1104.872,1.00,0,1,3,0.833,0.0
1104.895,1.00,0,1,3,0.833,0.0
1104.918,1.00,0,1,3,0.833,0.0
1104.940,1.00,0,1,3,0.833,0.0
1104.962,1.00,0,1,3,0.833,0.0
1104.985,1.00,0,1,3,0.833,0.0
1105.009,1.00,0,1,3,0.833,0.0
1105.032,1.00,0,1,3,0.833,0.0
1105.055,1.00,0,1,3,0.833,0.0
1105.078,1.00,0,1,3,0.833,0.0
1105.101,1.00,0,1,3,0.833,0.0
1105.124,1.00,0,1,3,0.833,0.0
1105.146,1.00,0,1,3,0.833,0.0
1105.169,1.00,0,1,3,0.833,0.0
1105.192,1.00,0,1,3,0.833,0.0
1105.216,1.00,0,1,3,0.833,0.0
1105.239,1.00,0,1,3,0.833,0.0
1105.263,1.00,0,1,3,0.833,0.0
1105.286,1.00,0,1,3,0.833,0.0
1105.309,1.00,0,1,3,0.833,0.0
1105.333,1.00,0,1,3,0.833,0.0
1105.356,1.00,0,1,3,0.833,0.0
1105.379,1.00,0,1,3,0.833,0.0
1105.402,1.00,0,1,3,0.833,0.0
1105.424,1.00,0,1,3,0.833,0.0
1105.448,1.00,0,1,3,0.833,0.0
1105.471,1.00,0,1,3,0.833,0.0
1105.493,1.00,0,1,3,0.833,0.0
1105.516,1.00,0,1,3,0.833,0.0
1105.539,1.00,0,1,3,0.833,0.0
1105.562,1.00,0,1,3,0.833,0.0
1105.585,1.00,0,1,3,0.833,0.0
1105.608,1.00,0,1,3,0.833,0.0
1105.631,1.00,0,1,3,0.833,0.0
1105.654,1.00,0,1,3,0.833,0.0
1105.677,1.00,0,1,3,0.833,0.0
1105.699,1.00,0,1,3,0.833,0.0
1105.722,1.00,0,1,3,0.833,0.0
1105.746,1.00,0,1,3,0.833,0.0
1105.770,1.00,0,1,3,0.833,0.0
1105.793,1.00,0,1,3,0.833,0.0
1105.816,1.00,0,1,3,0.833,0.0
1105.840,1.00,0,1,3,0.833,0.0
1105.866,1.00,0,1,3,0.833,0.0
1105.892,1.00,0,1,3,0.833,0.0
1105.916,1.00,0,1,3,0.833,0.0
1105.938,1.00,0,1,3,0.833,0.0
1105.961,1.00,0,1,3,0.833,0.0
1105.985,1.00,0,1,3,0.833,0.0
1106.007,1.00,0,1,3,0.833,0.0
1106.030,1.00,0,1,3,0.833,0.0
1106.054,1.00,0,1,3,0.833,0.0
1106.077,1.00,0,1,3,0.833,0.0
1106.104,1.00,0,1,3,0.833,0.0
1106.127,1.00,0,1,3,0.833,0.0
1106.149,1.00,0,1,3,0.833,0.0
1106.172,1.00,0,1,3,0.833,0.0
1106.195,1.00,0,1,3,0.833,0.0
1106.218,1.00,0,1,3,0.833,0.0
1106.241,1.00,0,1,3,0.833,0.0
1106.264,1.00,0,1,3,0.833,0.0
1106.287,1.00,0,1,3,0.833,0.0
1106.311,1.00,0,1,3,0.833,0.0
1106.343,1.00,0,1,3,0.833,0.0
1106.369,1.00,0,1,3,0.833,0.0
1106.392,1.00,0,1,3,0.833,0.0
1106.415,1.00,0,1,3,0.833,0.0
1106.438,1.00,0,1,3,0.833,0.0
1106.461,1.00,0,1,3,0.833,0.0
1106.485,1.00,0,1,3,0.833,0.0
1106.507,1.00,0,1,3,0.833,0.0
1106.531,1.00,0,1,3,0.833,0.0
1106.555,1.00,0,1,3,0.833,0.0
1106.578,1.00,0,1,3,0.833,0.0
1106.600,1.00,0,1,3,0.833,0.0
1106.623,1.00,0,1,3,0.833,0.0
1106.648,1.00,0,1,3,0.833,0.0
1106.671,1.00,0,1,3,0.833,0.0
1106.695,1.00,0,1,3,0.833,0.0
1106.718,1.00,0,1,3,0.833,0.0
1106.740,1.00,0,1,3,0.833,0.0
1106.764,1.00,0,1,3,0.833,0.0
1106.786,1.00,0,1,3,0.833,0.0
1106.810,1.00,0,1,3,0.833,0.0
1106.833,1.00,0,1,3,0.833,0.0
1106.858,1.00,0,1,3,0.833,0.0
1106.883,1.00,0,1,3,0.833,0.0
1106.906,1.00,0,1,3,0.833,0.0
1106.929,1.00,0,1,3,0.833,0.0
1106.951,1.00,0,1,3,0.833,0.0
1106.974,1.00,0,1,3,0.833,0.0
1106.997,1.00,0,1,3,0.833,0.0
1107.020,1.00,0,1,3,0.833,0.0
1107.042,1.00,0,1,3,0.833,0.0
1107.067,1.00,0,1,3,0.833,0.0
1107.090,1.00,0,1,3,0.833,0.0
1107.114,1.00,0,1,3,0.833,0.0
1107.138,1.00,0,1,3,0.833,0.0
1107.160,1.00,0,1,3,0.833,0.0
1107.184,1.00,0,1,3,0.833,0.0
1107.209,1.00,0,1,3,0.833,0.0
1107.234,1.00,0,1,3,0.833,0.0
1107.259,1.00,0,1,3,0.833,0.0
1107.284,1.00,0,1,3,0.833,0.0
1107.308,1.00,0,1,3,0.833,0.0
1107.333,1.00,0,1,3,0.833,0.0
1107.357,1.00,0,1,3,0.833,0.0
1107.381,1.00,0,1,3,0.833,0.0
1107.405,1.00,0,1,3,0.833,0.0
1107.431,1.00,0,1,3,0.833,0.0
1107.458,1.00,0,1,3,0.833,0.0
1107.483,1.00,0,1,3,0.833,0.0
1107.507,1.00,0,1,3,0.833,0.0
1107.530,1.00,0,1,3,0.833,0.0
1107.554,1.00,0,1,3,0.833,0.0
1107.577,1.00,0,1,3,0.833,0.0
1107.600,1.00,0,1,3,0.833,0.0
1107.623,1.00,0,1,3,0.833,0.0
1107.646,1.00,0,1,3,0.833,0.0
1107.669,1.00,0,1,3,0.833,0.0
1107.693,1.00,0,1,3,0.833,0.0
1107.715,1.00,0,1,3,0.833,0.0
1107.738,1.00,0,1,3,0.833,0.0
1107.762,1.00,0,1,3,0.833,0.0
1107.784,1.00,0,1,3,0.833,0.0
1107.807,1.00,0,1,3,0.833,0.0
1107.830,1.00,0,1,3,0.833,0.0
1107.854,1.00,0,1,3,0.833,0.0
1107.877,1.00,0,1,3,0.833,0.0
1107.900,1.00,0,1,3,0.833,0.0
1107.923,1.00,0,1,3,0.833,0.0
1107.946,1.00,0,1,3,0.833,0.0
1107.969,1.00,0,1,3,0.833,0.0
1107.993,1.00,0,1,3,0.833,0.0
1108.016,1.00,0,1,3,0.833,0.0
1108.038,1.00,0,1,3,0.833,0.0
1108.061,1.00,0,1,3,0.833,0.0
1108.086,1.00,0,1,3,0.833,0.0
1108.108,1.00,0,1,3,0.833,0.0
1108.132,1.00,0,1,3,0.833,0.0
1108.154,1.00,0,1,3,0.833,0.0
1108.176,1.00,0,1,3,0.833,0.0
1108.199,1.00,0,1,3,0.833,0.0
1108.222,1.00,0,1,3,0.833,0.0
1108.248,1.00,0,1,3,0.833,0.0
1108.272,1.00,0,1,3,0.833,0.0
1108.295,1.00,0,1,3,0.833,0.0
1108.317,1.00,0,1,3,0.833,0.0
1108.342,1.00,0,1,3,0.833,0.0
1108.368,1.00,0,1,3,0.833,0.0
1108.391,1.00,0,1,3,0.833,0.0
1108.418,1.00,0,1,3,0.833,0.0
1108.446,1.00,0,1,3,0.833,0.0
1108.471,1.00,0,1,3,0.833,0.0
1108.493,1.00,0,1,3,0.833,0.0
1108.516,1.00,0,1,3,0.833,0.0
1108.540,1.00,0,1,3,0.833,0.0
1108.562,1.00,0,1,3,0.833,0.0
1108.586,1.00,0,1,3,0.833,0.0
1108.609,1.00,0,1,3,0.833,0.0
1108.632,1.00,0,1,3,0.833,0.0
1108.657,1.00,0,1,3,0.833,0.0
1108.681,1.00,0,1,3,0.833,0.0
1108.704,1.00,0,1,3,0.833,0.0
1108.727,1.00,0,1,3,0.833,0.0
1108.751,1.00,0,1,3,0.833,0.0
1108.774,1.00,0,1,3,0.833,0.0
1108.798,1.00,0,1,3,0.833,0.0
1108.821,1.00,0,1,3,0.833,0.0
1108.846,1.00,0,1,3,0.833,0.0
1108.868,1.00,0,1,3,0.833,0.0
1108.892,1.00,0,1,3,0.833,0.0
1108.915,1.00,0,1,3,0.833,0.0
1108.940,1.00,0,1,3,0.833,0.0
1108.963,1.00,0,1,3,0.833,0.0
1108.986,1.00,0,1,3,0.833,0.0
1109.011,1.00,0,1,3,0.833,0.0
1109.033,1.00,0,1,3,0.833,0.0
1109.057,1.00,0,1,3,0.833,0.0
1109.080,1.00,0,1,3,0.833,0.0
1109.103,1.00,0,1,3,0.833,0.0
1109.126,1.00,0,1,3,0.833,0.0
1109.149,1.00,0,1,3,0.833,0.0
1109.171,1.00,0,1,3,0.833,0.0
1109.195,1.00,0,1,3,0.833,0.0
1109.217,1.00,0,1,3,0.833,0.0
1109.242,1.00,0,1,3,0.833,0.0
1109.266,1.00,0,1,3,0.833,0.0
1109.288,1.00,0,1,3,0.833,0.0
1109.312,1.00,0,1,3,0.833,0.0
1109.335,1.00,0,1,3,0.833,0.0
1109.358,1.00,0,1,3,0.833,0.0
1109.382,1.00,0,1,3,0.833,0.0
1109.404,1.00,0,1,3,0.833,0.0
1109.427,1.00,0,1,3,0.833,0.0
1109.452,1.00,0,1,3,0.833,0.0
1109.475,1.00,0,1,3,0.833,0.0
1109.500,1.00,0,1,3,0.833,0.0
1109.523,1.00,0,1,3,0.833,0.0
1109.546,1.00,0,1,3,0.833,0.0
1109.569,1.00,0,1,3,0.833,0.0
1109.592,1.00,0,1,3,0.833,0.0
1109.615,1.00,0,1,3,0.833,0.0
1109.638,1.00,0,1,3,0.833,0.0
1109.662,1.00,0,1,3,0.833,0.0
1109.685,1.00,0,1,3,0.833,0.0
1109.707,1.00,0,1,3,0.833,0.0
1109.730,1.00,0,1,3,0.833,0.0
1109.753,1.00,0,1,3,0.833,0.0
1109.776,1.00,0,1,3,0.833,0.0
1109.799,1.00,0,1,3,0.833,0.0
1109.822,1.00,0,1,3,0.833,0.0
1109.846,1.00,0,1,3,0.833,0.0
1109.869,1.00,0,1,3,0.833,0.0
1109.893,1.00,0,1,3,0.833,0.0
1109.916,1.00,0,1,3,0.833,0.0
1109.939,1.00,0,1,3,0.833,0.0
1109.963,1.00,0,1,3,0.833,0.0
1109.986,1.00,0,1,3,0.833,0.0
1110.010,1.00,0,1,3,0.833,0.0
1110.033,1.00,0,1,3,0.833,0.0
1110.057,1.00,0,1,3,0.833,0.0
1110.081,1.00,0,1,3,0.833,0.0
1110.103,1.00,0,1,3,0.833,0.0
1110.126,1.00,0,1,3,0.833,0.0
1110.150,1.00,0,1,3,0.833,0.0
1110.172,1.00,0,1,3,0.833,0.0
1110.196,1.00,0,1,3,0.833,0.0
1110.220,1.00,0,1,3,0.833,0.0
1110.243,1.00,0,1,3,0.833,0.0
1110.266,1.00,0,1,3,0.833,0.0
1110.290,1.00,0,1,3,0.833,0.0
1110.312,1.00,0,1,3,0.833,0.0
1110.344,1.00,0,1,3,0.833,0.0
1110.374,1.00,0,1,3,0.833,0.0
1110.397,1.00,0,1,3,0.833,0.0
1110.420,1.00,0,1,3,0.833,0.0
1110.444,1.00,0,1,3,0.833,0.0
1110.467,1.00,0,1,3,0.833,0.0
1110.491,1.00,0,1,3,0.833,0.0
1110.514,1.00,0,1,3,0.833,0.0
1110.538,1.00,0,1,3,0.833,0.0
1110.562,1.00,0,1,3,0.833,0.0
1110.585,1.00,0,1,3,0.833,0.0
1110.609,1.00,0,1,3,0.833,0.0
1110.632,1.00,0,1,3,0.833,0.0
1110.656,1.00,0,1,3,0.833,0.0
1110.681,1.00,0,1,3,0.833,0.0
1110.704,1.00,0,1,3,0.833,0.0
1110.727,1.00,0,1,3,0.833,0.0
1110.749,1.00,0,1,3,0.833,0.0
1110.773,1.00,0,1,3,0.833,0.0
1110.798,1.00,0,1,3,0.833,0.0
1110.821,1.00,0,1,3,0.833,0.0
1110.845,1.00,0,1,3,0.833,0.0
1110.868,1.00,0,1,3,0.833,0.0
1110.890,1.00,0,1,3,0.833,0.0
1110.914,1.00,0,1,3,0.833,0.0
1110.939,1.00,0,1,3,0.833,0.0
1110.965,1.00,0,1,3,0.833,0.0
1110.990,1.00,0,1,3,0.833,0.0
1111.012,1.00,0,1,3,0.833,0.0
1111.036,1.00,0,1,3,0.833,0.0
1111.059,1.00,0,1,3,0.833,0.0
1111.082,1.00,0,1,3,0.833,0.0
1111.106,1.00,0,1,3,0.833,0.0
1111.130,1.00,0,1,3,0.833,0.0
1111.153,1.00,0,1,3,0.833,0.0
1111.175,1.00,0,1,3,0.833,0.0
1111.199,1.00,0,1,3,0.833,0.0
1111.223,1.00,0,1,3,0.833,0.0
1111.247,1.00,0,1,3,0.833,0.0
1111.271,1.00,0,1,3,0.833,0.0
1111.294,1.00,0,1,3,0.833,0.0
1111.317,1.00,0,1,3,0.833,0.0
1111.341,1.00,0,1,3,0.833,0.0
1111.364,1.00,0,1,3,0.833,0.0
1111.387,1.00,0,1,3,0.833,0.0
1111.411,1.00,0,1,3,0.833,0.0
1111.433,1.00,0,1,3,0.833,0.0
1111.456,1.00,0,1,3,0.833,0.0
1111.479,1.00,0,1,3,0.833,0.0
1111.502,1.00,0,1,3,0.833,0.0
1111.525,1.00,0,1,3,0.833,0.0
1111.549,1.00,0,1,3,0.833,0.0
1111.571,1.00,0,1,3,0.833,0.0
1111.593,1.00,0,1,3,0.833,0.0
1111.617,1.00,0,1,3,0.833,0.0
1111.640,1.00,0,1,3,0.833,0.0
1111.664,1.00,0,1,3,0.833,0.0
1111.688,1.00,0,1,3,0.833,0.0
1111.710,1.00,0,1,3,0.833,0.0
1111.733,1.00,0,1,3,0.833,0.0
1111.759,1.00,0,1,3,0.833,0.0
1111.781,1.00,0,1,3,0.833,0.0
1111.804,1.00,0,1,3,0.833,0.0
1111.827,1.00,0,1,3,0.833,0.0
1111.852,1.00,0,1,3,0.833,0.0
1111.876,1.00,0,1,3,0.833,0.0
1111.899,1.00,0,1,3,0.833,0.0
1111.922,1.00,0,1,3,0.833,0.0
1111.946,1.00,0,1,3,0.833,0.0
1111.968,1.00,0,1,3,0.833,0.0
1111.991,1.00,0,1,3,0.833,0.0
1112.014,1.00,0,1,3,0.833,0.0
1112.037,1.00,0,1,3,0.833,0.0
1112.063,1.00,0,1,3,0.833,0.0
1112.085,1.00,0,1,3,0.833,0.0
1112.110,1.00,0,1,3,0.833,0.0
1112.139,1.00,0,1,3,0.833,0.0
1112.165,1.00,0,1,3,0.833,0.0
1112.189,1.00,0,1,3,0.833,0.0
1112.211,1.00,0,1,3,0.833,0.0
1112.234,1.00,0,1,3,0.833,0.0
1112.258,1.00,0,1,3,0.833,0.0
1112.281,1.00,0,1,3,0.833,0.0
1112.305,1.00,0,1,3,0.833,0.0
1112.328,1.00,0,1,3,0.833,0.0
1112.355,1.00,0,1,3,0.833,0.0
1112.382,1.00,0,1,3,0.833,0.0
1112.409,1.00,0,1,3,0.833,0.0
1112.436,1.00,0,1,3,0.833,0.0
1112.462,1.00,0,1,3,0.833,0.0
1112.488,1.00,0,1,3,0.833,0.0
1112.515,1.00,0,1,3,0.833,0.0
1112.541,1.00,0,1,3,0.833,0.0
1112.565,1.00,0,1,3,0.833,0.0
1112.588,1.00,0,1,3,0.833,0.0
1112.611,1.00,0,1,3,0.833,0.0
1112.634,1.00,0,1,3,0.833,0.0
1112.658,1.00,0,1,3,0.833,0.0
1112.681,1.00,0,1,3,0.833,0.0
1112.707,1.00,0,1,3,0.833,0.0
1112.731,1.00,0,1,3,0.833,0.0
1112.755,1.00,0,1,3,0.833,0.0
1112.778,1.00,0,1,3,0.833,0.0
1112.801,1.00,0,1,3,0.833,0.0
1112.824,1.00,0,1,3,0.833,0.0
1112.847,1.00,0,1,3,0.833,0.0
1112.870,1.00,0,1,3,0.833,0.0
1112.894,1.00,0,1,3,0.833,0.0
1112.917,1.00,0,1,3,0.833,0.0
1112.941,1.00,0,1,3,0.833,0.0
1112.963,1.00,0,1,3,0.833,0.0
1112.986,1.00,0,1,3,0.833,0.0
1113.011,1.00,0,1,3,0.833,0.0
1113.034,1.00,0,1,3,0.833,0.0
1113.057,1.00,0,1,3,0.833,0.0
1113.080,1.00,0,1,3,0.833,0.0
1113.103,1.00,0,1,3,0.833,0.0
1113.126,1.00,0,1,3,0.833,0.0
1113.150,1.00,0,1,3,0.833,0.0
1113.173,1.00,0,1,3,0.833,0.0
1113.196,1.00,0,1,3,0.833,0.0
1113.220,1.00,0,1,3,0.833,0.0
1113.245,1.00,0,1,3,0.833,0.0
1113.271,1.00,0,1,3,0.833,0.0
1113.294,1.00,0,1,3,0.833,0.0
1113.317,1.00,0,1,3,0.833,0.0
1113.340,1.00,0,1,3,0.833,0.0
1113.365,1.00,0,1,3,0.833,0.0
1113.389,1.00,0,1,3,0.833,0.0
1113.412,1.00,0,1,3,0.833,0.0
1113.435,1.00,0,1,3,0.833,0.0
1113.458,1.00,0,1,3,0.833,0.0
1113.482,1.00,0,1,3,0.833,0.0
1113.505,1.00,0,1,3,0.833,0.0
1113.527,1.00,0,1,3,0.833,0.0
1113.551,1.00,0,1,3,0.833,0.0
1113.573,1.00,0,1,3,0.833,0.0
1113.597,1.00,0,1,3,0.833,0.0
1113.621,1.00,0,1,3,0.833,0.0
1113.644,1.00,0,1,3,0.833,0.0
1113.667,1.00,0,1,3,0.833,0.0
1113.690,1.00,0,1,3,0.833,0.0
1113.714,1.00,0,1,3,0.833,0.0
1113.737,1.00,0,1,3,0.833,0.0
1113.760,1.00,0,1,3,0.833,0.0
1113.783,1.00,0,1,3,0.833,0.0
1113.806,1.00,0,1,3,0.833,0.0
1113.829,1.00,0,1,3,0.833,0.0
1113.852,1.00,0,1,3,0.833,0.0
1113.874,1.00,0,1,3,0.833,0.0
1113.896,1.00,0,1,3,0.833,0.0
1113.919,1.00,0,1,3,0.833,0.0
1113.943,1.00,0,1,3,0.833,0.0
1113.966,1.00,0,1,3,0.833,0.0
1113.989,1.00,0,1,3,0.833,0.0
1114.011,1.00,0,1,3,0.833,0.0
1114.034,1.00,0,1,3,0.833,0.0
1114.057,1.00,0,1,3,0.833,0.0
1114.081,1.00,0,1,3,0.833,0.0
1114.104,1.00,0,1,3,0.833,0.0
1114.127,1.00,0,1,3,0.833,0.0
1114.150,1.00,0,1,3,0.833,0.0
1114.173,1.00,0,1,3,0.833,0.0
1114.195,1.00,0,1,3,0.833,0.0
1114.218,1.00,0,1,3,0.833,0.0
1114.241,1.00,0,1,3,0.833,0.0
1114.266,1.00,0,1,3,0.833,0.0
1114.290,1.00,0,1,3,0.833,0.0
1114.312,1.00,0,1,3,0.833,0.0
1114.344,1.00,0,1,3,0.833,0.0
1114.368,1.00,0,1,3,0.833,0.0
1114.391,1.00,0,1,3,0.833,0.0
1114.414,1.00,0,1,3,0.833,0.0
1114.438,1.00,0,1,3,0.833,0.0
1114.461,1.00,0,1,3,0.833,0.0
1114.483,1.00,0,1,3,0.833,0.0
1114.506,1.00,0,1,3,0.833,0.0
1114.529,1.00,0,1,3,0.833,0.0
1114.552,1.00,0,1,3,0.833,0.0
1114.575,1.00,0,1,3,0.833,0.0
1114.601,1.00,0,1,3,0.833,0.0
1114.623,1.00,0,1,3,0.833,0.0
1114.646,1.00,0,1,3,0.833,0.0
1114.669,1.00,0,1,3,0.833,0.0
1114.692,1.00,0,1,3,0.833,0.0
1114.715,1.00,0,1,3,0.833,0.0
1114.739,1.00,0,1,3,0.833,0.0
1114.767,1.00,0,1,3,0.833,0.0
1114.795,1.00,0,1,3,0.833,0.0
1114.818,1.00,0,1,3,0.833,0.0
1114.842,1.00,0,1,3,0.833,0.0
1114.866,1.00,0,1,3,0.833,0.0
1114.888,1.00,0,1,3,0.833,0.0
1114.912,1.00,0,1,3,0.833,0.0
1114.935,1.00,0,1,3,0.833,0.0
1114.958,1.00,0,1,3,0.833,0.0
1114.982,1.00,0,1,3,0.833,0.0
1115.004,1.00,0,1,3,0.833,0.0
1115.027,1.00,0,1,3,0.833,0.0
1115.051,1.00,0,1,3,0.833,0.0
1115.074,1.00,0,1,3,0.833,0.0
1115.097,1.00,0,1,3,0.833,0.0
1115.119,1.00,0,1,3,0.833,0.0
1115.142,1.00,0,1,3,0.833,0.0
1115.165,1.00,0,1,3,0.833,0.0
1115.189,1.00,0,1,3,0.833,0.0
1115.211,1.00,0,1,3,0.833,0.0
1115.233,1.00,0,1,3,0.833,0.0
1115.257,1.00,0,1,3,0.833,0.0
1115.280,1.00,0,1,3,0.833,0.0
1115.302,1.00,0,1,3,0.833,0.0
1115.326,1.00,0,1,3,0.833,0.0
1115.349,1.00,0,1,3,0.833,0.0
1115.372,1.00,0,1,3,0.833,0.0
1115.396,1.00,0,1,3,0.833,0.0
1115.419,1.00,0,1,3,0.833,0.0
1115.442,1.00,0,1,3,0.833,0.0
