time,alpha,aTgt,bR,bF,engR,engL,tR_n,tL_n,hR_n,hL_n,nx,ny
123.042,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
123.091,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
123.137,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
123.182,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
123.228,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
123.274,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
123.319,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
123.366,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
123.411,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
123.457,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
123.502,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
123.547,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.3,-1.00,0.00
123.593,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.3,-1.00,0.00
123.638,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.4,-1.00,0.00
123.684,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.4,-1.00,0.00
123.731,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
123.777,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
123.821,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
123.870,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
123.916,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
123.963,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.7,-1.00,0.00
124.009,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
124.053,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
124.098,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
124.144,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
124.190,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
124.235,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.4,-1.00,0.00
124.283,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.3,-1.00,0.00
124.328,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.3,-1.00,0.00
124.373,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
124.420,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
124.466,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
124.514,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
124.560,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
124.605,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
124.650,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
124.697,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
124.743,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
124.793,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
124.838,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
124.885,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
124.932,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
124.979,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.024,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.069,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.116,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.161,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.206,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.253,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.298,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.344,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.391,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.437,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.483,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.530,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
125.576,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
125.622,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
125.668,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
125.713,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
125.759,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
125.804,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
125.849,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
125.897,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
125.944,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
125.991,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
126.037,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
126.084,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
126.133,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
126.177,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
126.224,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
126.270,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
126.315,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
126.361,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
126.406,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
126.452,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
126.498,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
126.543,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
126.588,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
126.634,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
126.680,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
126.725,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
126.770,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
126.815,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
126.861,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
126.908,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
126.955,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
127.000,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
127.045,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
127.091,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
127.137,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
127.184,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
127.231,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
127.277,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
127.323,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
127.370,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
127.415,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
127.462,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
127.507,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
127.552,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
127.598,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
127.646,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
127.692,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
127.737,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
127.783,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
127.830,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
127.876,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.3,-1.00,0.00
127.922,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.3,-1.00,0.00
127.966,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.2,-1.00,0.00
128.011,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.1,-1.00,0.00
128.061,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.1,-1.00,0.00
128.109,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.0,-1.00,0.00
128.156,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.9,-1.00,0.00
128.202,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
128.249,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
128.294,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.7,-1.00,0.00
128.339,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.6,-1.00,0.00
128.386,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.6,-1.00,0.00
128.431,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
128.477,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
128.522,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
128.567,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
128.614,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
128.660,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
128.706,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
128.751,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
128.797,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
128.843,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
128.889,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
128.935,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
128.981,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
129.028,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
129.073,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
129.119,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
129.164,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
129.213,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
129.258,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
129.304,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
129.349,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
129.394,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.6,-1.00,0.00
129.440,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.6,-1.00,0.00
129.485,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.7,-1.00,0.00
129.531,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.7,-1.00,0.00
129.577,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
129.623,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
129.670,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.9,-1.00,0.00
129.717,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.0,-1.00,0.00
129.762,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.0,-1.00,0.00
129.808,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.1,-1.00,0.00
129.855,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.2,-1.00,0.00
129.901,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.3,-1.00,0.00
129.947,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.3,-1.00,0.00
129.992,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
130.037,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
130.084,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
130.131,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
130.179,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
130.226,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
130.273,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
130.323,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
130.369,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
130.416,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
130.462,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
130.509,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
130.557,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.3,-1.00,0.00
130.603,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.3,-1.00,0.00
130.650,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.4,-1.00,0.00
130.697,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.4,-1.00,0.00
130.744,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
130.791,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
130.838,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
130.886,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
130.932,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
130.979,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.7,-1.00,0.00
131.025,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
131.072,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
131.119,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
131.166,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
131.213,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
131.261,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.4,-1.00,0.00
131.310,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.3,-1.00,0.00
131.360,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
131.406,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
131.454,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
131.501,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
131.548,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
131.595,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
131.643,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
131.693,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
131.742,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
131.789,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
131.835,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
131.883,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
131.931,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
131.977,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.024,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.071,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.117,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.166,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.212,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.259,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.307,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.356,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.406,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.453,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.500,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.547,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
132.594,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
132.641,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
132.688,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
132.734,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
132.780,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
132.827,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
132.877,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
132.924,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
132.970,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
133.017,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
133.064,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
133.112,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
133.162,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
133.211,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
133.261,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
133.311,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
133.357,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
133.404,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
133.453,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
133.499,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
133.546,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
133.593,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
133.642,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
133.690,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
133.739,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
133.786,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
133.832,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
133.879,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
133.926,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
133.972,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
134.020,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
134.067,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
134.114,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
134.160,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
134.209,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
134.256,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
134.304,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
134.351,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
134.398,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
134.446,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
134.493,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
134.540,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
134.587,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
134.635,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
134.682,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
134.729,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
134.776,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
134.822,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
134.871,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
134.919,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.3,-1.00,0.00
134.966,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.2,-1.00,0.00
135.012,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.1,-1.00,0.00
135.060,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.1,-1.00,0.00
135.107,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.0,-1.00,0.00
135.154,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.9,-1.00,0.00
135.201,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
135.248,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
