time,alpha,bF,bR,walkMode,sideRotW,palmDotR,palmDotL,fingDotR
294.326,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.351,1.00,1,1,3,0.000,-0.70,-0.75,0.00
294.376,1.00,1,1,3,0.000,-0.70,-0.75,0.00
294.401,1.00,1,1,3,0.000,-0.70,-0.75,0.00
294.426,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.451,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.476,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.500,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.526,1.00,1,1,3,0.000,-0.70,-0.75,0.00
294.551,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.575,1.00,1,1,3,0.000,-0.70,-0.75,0.00
294.600,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.625,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.650,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.675,1.00,1,1,3,0.000,-0.70,-0.75,0.00
294.700,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.724,1.00,1,1,3,0.000,-0.70,-0.75,0.00
294.748,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.773,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.797,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.821,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.846,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.872,1.00,1,1,3,0.000,-0.70,-0.75,0.00
294.896,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.921,1.00,1,1,3,0.000,-0.70,-0.75,0.00
294.946,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.973,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
294.997,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.023,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.048,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.072,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.097,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.123,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.148,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.173,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.198,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.222,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.246,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.271,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.296,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.323,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.347,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.372,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.397,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.421,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.446,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.470,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.495,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.520,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.546,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.571,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.597,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.623,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.647,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.673,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.699,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.724,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.750,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.776,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.801,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.826,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.850,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.875,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.901,1.00,1,1,3,0.000,-0.70,-0.75,0.00
295.926,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.951,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
295.976,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.000,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.025,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.050,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.074,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.100,1.00,1,1,3,0.000,-0.70,-0.75,0.00
296.125,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.151,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.176,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.201,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.227,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.253,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.278,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.303,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.328,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.354,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.379,1.00,1,1,3,0.000,-0.70,-0.75,0.00
296.404,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.429,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.454,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.480,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.506,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.531,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.556,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.581,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.606,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.631,1.00,1,1,3,0.000,-0.70,-0.75,0.00
296.656,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.681,1.00,1,1,3,0.000,-0.70,-0.75,0.00
296.706,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.734,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.758,1.00,1,1,3,0.000,-0.70,-0.75,0.00
296.784,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.808,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.834,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.860,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.885,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.912,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.937,1.00,1,1,3,0.000,-0.70,-0.75,0.00
296.962,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
296.987,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.014,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.039,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.064,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.094,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.120,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.145,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.170,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.195,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.221,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.247,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.272,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.297,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.323,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.349,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.373,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.398,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.423,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.448,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.474,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.499,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.525,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.550,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.575,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.601,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.625,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.650,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.675,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.701,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.725,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.750,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.773,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.798,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.823,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.847,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
297.872,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.898,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.925,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.950,1.00,1,1,3,0.000,-0.70,-0.75,0.00
297.975,1.00,1,1,3,0.000,-0.70,-0.75,0.00
298.000,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.025,1.00,1,1,3,0.000,-0.70,-0.75,0.00
298.050,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.074,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.098,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.123,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.148,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.173,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.199,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.225,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.250,1.00,1,1,3,0.000,-0.70,-0.75,0.00
298.275,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.300,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.325,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.351,1.00,1,1,3,0.000,-0.70,-0.75,0.00
298.376,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.402,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.427,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.451,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.476,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.502,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.527,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.552,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.578,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.602,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.628,1.00,1,1,3,0.000,-0.70,-0.75,0.00
298.654,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.679,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.705,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.730,1.00,1,1,3,0.000,-0.70,-0.75,0.00
298.755,1.00,1,1,3,0.000,-0.70,-0.75,0.00
298.780,1.00,1,1,3,0.000,-0.70,-0.75,0.00
298.805,1.00,1,1,3,0.000,-0.70,-0.75,0.00
298.834,1.00,1,1,3,0.000,-0.70,-0.75,0.00
298.860,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.885,1.00,1,1,3,0.000,-0.70,-0.75,0.00
298.910,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.936,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.961,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
298.986,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.013,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.038,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.063,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.089,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.115,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.140,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.164,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.189,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.214,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.239,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.266,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.291,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.316,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.341,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.366,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.390,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.415,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.440,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.464,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.489,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.513,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.538,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.563,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.588,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.612,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.637,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.662,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.688,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.713,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.737,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.762,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.786,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.811,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.835,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.860,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.885,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.911,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.936,1.00,1,1,3,0.000,-0.70,-0.75,0.00
299.961,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
299.985,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.010,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.035,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.061,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.086,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.116,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.140,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.165,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.189,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.215,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.239,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.263,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.289,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.315,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.339,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.363,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.389,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.414,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.438,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.463,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.488,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.514,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.539,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.563,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.588,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.613,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.638,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.663,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.688,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.714,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.739,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.764,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.789,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.814,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.839,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.864,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.890,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.915,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.940,1.00,1,1,3,0.000,-0.70,-0.75,0.00
300.965,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
300.990,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.015,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.041,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.065,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.090,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.115,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.140,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.164,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.190,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.215,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.239,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.264,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.290,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.314,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.339,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.363,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.388,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.413,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.438,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.463,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.489,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.515,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.539,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.565,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.589,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.615,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.640,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.665,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.691,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.717,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.742,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.768,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.793,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.818,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.843,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.868,1.00,1,1,3,0.000,-0.70,-0.75,0.00
301.893,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.918,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.943,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.969,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
301.994,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.019,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.044,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.069,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.095,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.120,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.145,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.170,1.00,1,1,3,0.000,-0.70,-0.75,0.00
302.196,1.00,1,1,3,0.000,-0.70,-0.75,0.00
302.221,1.00,1,1,3,0.000,-0.70,-0.75,0.00
302.245,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.270,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.295,1.00,1,1,3,0.000,-0.70,-0.75,0.00
302.321,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.346,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.370,1.00,1,1,3,0.000,-0.70,-0.75,0.00
302.395,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.419,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.446,1.00,1,1,3,0.000,-0.70,-0.75,0.00
302.471,1.00,1,1,3,0.000,-0.70,-0.75,0.00
302.496,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.522,1.00,1,1,3,0.000,-0.70,-0.75,0.00
302.547,1.00,1,1,3,0.000,-0.70,-0.75,0.00
302.572,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.597,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.622,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.647,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.673,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.698,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.723,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.747,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.773,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.797,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.822,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.847,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.872,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.896,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.921,1.00,1,1,3,0.000,-0.70,-0.75,0.00
302.946,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
302.971,1.00,1,1,3,0.000,-0.70,-0.75,0.00
302.998,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.024,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.049,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.074,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.099,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.129,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.154,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.179,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.203,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.228,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.253,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.278,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.303,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.328,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.352,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.377,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.402,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.428,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.453,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.479,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.504,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.530,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.555,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.580,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.605,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.630,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.655,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.681,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.706,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.731,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.757,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.782,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.806,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.831,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.857,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.882,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
303.908,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.932,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.957,1.00,1,1,3,0.000,-0.70,-0.75,0.00
303.982,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.008,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.033,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.058,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.082,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.108,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.133,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.157,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.182,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.208,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.232,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.258,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.282,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.308,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.333,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.358,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.382,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.406,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.431,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.457,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.481,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.507,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.533,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.558,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.585,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.609,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.634,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.660,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.685,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.710,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.735,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.760,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.785,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.810,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.835,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.859,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.884,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.909,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
304.934,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.959,1.00,1,1,3,0.000,-0.70,-0.75,0.00
304.983,1.00,1,1,3,0.000,-0.70,-0.75,-0.00
305.009,1.00,1,1,3,0.000,-0.70,-0.75,0.00
305.034,1.00,1,1,3,0.000,-0.70,-0.75,0.00
